Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Age,Education_Encoded,Marital_Absurd,Marital_Alone,Marital_Divorced,Marital_Married,Marital_Single,Marital_Together,Marital_Widow,Marital_YOLO,Response
-0.6648328274062589,1.013075333414131,-0.940729841949884,0.03542724129317899,-0.7878030669328265,-0.6414962858867321,-0.5618854763015243,-0.605503178861975,-0.5784991221760979,-0.4971013898096416,-0.6961278705141837,-0.3980725420994944,-0.9184696672519193,-0.8609028722480778,1.101739109620147,-0.2891995221924885,-0.28001378563340895,-0.28001378563340895,-0.2585068193613557,-0.11415411281722536,-0.08883563480537504,-0.2638753034292898,0.5407599303157614,-0.033463724070512735,-0.0409960030845394,-0.34074164540580837,1.237973304915223,-0.5195058841210208,-0.5799335047702944,-0.18472620541189125,-0.03346372407051273,0
-0.6414482189386682,2.8557800090443104,0.9015756973780376,1.6259402008354154,-0.9006762425180721,-0.6666403190139758,-0.7172118881177156,-0.6418449550592598,-0.6509651853542718,-0.8265010942994906,-0.6961278705141837,-1.4819614333795388,-0.9184696672519193,-0.8609028722480778,-1.3965608624798187,-0.2891995221924885,-0.28001378563340895,-0.28001378563340895,-0.2585068193613557,-0.11415411281722536,-0.08883563480537504,0.8543594373018689,-0.4570509627746219,-0.033463724070512735,-0.0409960030845394,-0.34074164540580837,-0.8077718606932971,-0.5195058841210208,1.7243356208503418,-0.18472620541189125,-0.03346372407051273,0
-1.3961888050824154,1.013075333414131,-0.940729841949884,0.0008508726074782006,-0.8917652023402896,-0.4403440208687823,-0.6506434259107765,-0.5691614026646902,-0.45772235021247454,-0.43897203019378583,-0.17512467567142082,-0.7593688391928425,-0.9184696672519193,-0.5532900953536807,0.2689724522534917,-0.2891995221924885,-0.28001378563340895,-0.28001378563340895,-0.2585068193613557,-0.11415411281722536,-0.08883563480537504,-0.5219294743672495,-1.4548618558650053,-0.033463724070512735,-0.0409960030845394,-0.34074164540580837,1.237973304915223,-0.5195058841210208,-0.5799335047702944,-0.18472620541189125,-0.03346372407051273,0
-0.940940252686246,-0.8296293422160483,-0.940729841949884,0.8998364584356988,-0.8085954940143191,1.5208905630562282,-0.4553759367704217,2.5017186860058707,-0.2644795150706772,0.5879799896863316,-0.6961278705141837,0.68581634918055,-0.567116700832058,0.06193545843511363,0.6853557809368193,-0.2891995221924885,-0.28001378563340895,-0.28001378563340895,-0.2585068193613557,-0.11415411281722536,-0.08883563480537504,-0.2638753034292898,-0.4570509627746219,-0.033463724070512735,-0.0409960030845394,-0.34074164540580837,-0.8077718606932971,1.9249060127431512,-0.5799335047702944,-0.18472620541189125,-0.03346372407051273,0
-0.30251226729394926,1.013075333414131,-0.940729841949884,0.17373271603598217,-0.6184933035549582,-0.5660641865050009,-0.5441338863796739,-0.5691614026646902,-0.6268098309615472,-0.4971013898096416,-0.6961278705141837,-0.3980725420994944,-0.567116700832058,-0.5532900953536807,-0.14741087642983586,-0.2891995221924885,-0.28001378563340895,-0.28001378563340895,-0.2585068193613557,-0.11415411281722536,-0.08883563480537504,-0.5219294743672495,1.5385708234061448,-0.033463724070512735,-0.0409960030845394,-0.34074164540580837,1.237973304915223,-0.5195058841210208,-0.5799335047702944,-0.18472620541189125,-0.03346372407051273,0
-0.6884522210994279,1.013075333414131,0.9015756973780376,-0.10287823344962417,-0.8739431219847245,-0.6414962858867321,-0.7305255805591034,-0.6418449550592598,-0.6268098309615472,-0.7296188282730643,-0.6961278705141837,-1.4819614333795388,-0.9184696672519193,-0.8609028722480778,0.2689724522534917,-0.2891995221924885,-0.28001378563340895,-0.28001378563340895,-0.2585068193613557,-0.11415411281722536,-0.08883563480537504,-0.5219294743672495,-1.4548618558650053,-0.033463724070512735,-0.0409960030845394,-0.34074164540580837,1.237973304915223,-0.5195058841210208,-0.5799335047702944,-0.18472620541189125,-0.03346372407051273,0
-1.0225985541423512,1.013075333414131,-0.940729841949884,0.07000360997887979,-0.44918354017708995,-0.16375965646910137,-0.4465001418094965,-0.6781867312565445,-0.3611009326415759,-0.32271331096207445,2.4298912985423935,0.68581634918055,-0.567116700832058,-0.5532900953536807,1.5181224383034744,-0.2891995221924885,-0.28001378563340895,-0.28001378563340895,-0.2585068193613557,-0.11415411281722536,-0.08883563480537504,-0.7799836453052091,-0.4570509627746219,-0.033463724070512735,-0.0409960030845394,-0.34074164540580837,-0.8077718606932971,1.9249060127431512,-0.5799335047702944,-0.18472620541189125,-0.03346372407051273,0
-0.8406400043192304,1.013075333414131,-0.940729841949884,1.6605165695211161,-0.8472100014513768,-0.6163522527594884,-0.6772708107935521,-0.6236740669606173,-0.6509651853542718,-0.6521130154519235,-0.6961278705141837,-0.7593688391928425,-0.9184696672519193,-1.1685156491424749,1.5181224383034744,-0.2891995221924885,-0.28001378563340895,-0.28001378563340895,-0.2585068193613557,-0.11415411281722536,-0.08883563480537504,-0.7799836453052091,1.5385708234061448,-0.033463724070512735,-0.0409960030845394,-0.34074164540580837,-0.8077718606932971,-0.5195058841210208,1.7243356208503418,-0.18472620541189125,-0.03346372407051273,0
0.24073378764893702,-0.8296293422160483,0.9015756973780376,1.038141933178502,1.8973903733056463,-0.6666403190139758,-0.47312752669227215,-0.6781867312565445,-0.6509651853542718,-0.26458395134621876,-0.17512467567142082,1.047112646273898,0.8382951648473872,2.2152248966958936,-0.14741087642983586,3.4578203740406233,-0.28001378563340895,-0.28001378563340895,-0.2585068193613557,-0.11415411281722536,-0.08883563480537504,0.6823233233432291,1.5385708234061448,-0.033463724070512735,-0.0409960030845394,-0.34074164540580837,1.237973304915223,-0.5195058841210208,-0.5799335047702944,-0.18472620541189125,-0.03346372407051273,0
0.6823178399164539,-0.8296293422160483,0.9015756973780376,1.0727183018642028,1.2973803346682884,0.037392608548848426,-0.06484095848971212,-0.22391452879048515,-0.4335669958197499,0.2585802851964826,-0.17512467567142082,0.68581634918055,1.8923540641069712,1.2923865660127023,-0.5637942051131635,-0.2891995221924885,-0.28001378563340895,-0.28001378563340895,-0.2585068193613557,-0.11415411281722536,-0.08883563480537504,-0.0058211324913300735,0.5407599303157614,-0.033463724070512735,-0.0409960030845394,-0.34074164540580837,-0.8077718606932971,-0.5195058841210208,1.7243356208503418,-0.18472620541189125,-0.03346372407051273,0
